nk,k,coord,n_samples,psi[0]_mean,psi[0]_sem,Jpsi[0]_y_mean,Jpsi[0]_y_sem,vx_mean,vx_sem,pi_xy_mean,pi_xy_sem
3,0.0046019423636569235,3050.6666666666665,72,0.019196356586265853,8.060669092911335e-05,-5.3467082573553995e-06,4.80484012257471e-08,-2.5976098991822745e-05,3.930416332542751e-05,9.35116295264537e-07,4.841241070307358e-07
3,0.0046019423636569235,3072.0,72,0.01928805453640646,8.077144117930471e-05,6.574445466327483e-08,4.808959980673314e-08,-2.098013542284505e-05,3.9089236627770205e-05,1.0472960805853807e-06,4.4086428604290394e-07
3,0.0046019423636569235,3093.333333333333,72,0.0191945446078573,8.062621774503829e-05,5.478135288078466e-06,4.808699709507177e-08,-1.2478260444362985e-05,3.9849749448527784e-05,-3.398073566267379e-07,5.050063317589028e-07
3,0.0046019423636569235,3114.6666666666665,72,0.018917043901997454,8.021872928106885e-05,1.0838111304753253e-05,4.808831024068194e-08,-3.6303385563731704e-06,4.027498992541693e-05,-5.667255972452295e-07,5.408160783398409e-07
3,0.0046019423636569235,3136.0,72,0.018458206201320732,7.955828837473147e-05,1.609414436622992e-05,4.810759188126282e-08,-9.51190546295882e-06,4.0161966634850204e-05,3.4670623196561507e-07,4.567009198501053e-07
3,0.0046019423636569235,3157.333333333333,72,0.01782168045600282,7.866177103045012e-05,2.119615111690905e-05,4.8100333703295834e-08,-1.9107415531575937e-05,4.014311737082612e-05,6.023045430284373e-07,4.503589456311276e-07
3,0.0046019423636569235,3178.6666666666665,72,0.01701367962290357,7.753333309399922e-05,2.6094472239131166e-05,4.8069841652757926e-08,-1.8768570564455404e-05,4.073122900477525e-05,3.7319593984160084e-07,4.56346080228667e-07
3,0.0046019423636569235,3200.0,72,0.016042150726200927,7.61693040727391e-05,3.0741306508915866e-05,4.8091486493662104e-08,-2.0378576133826218e-05,4.128631612283468e-05,2.8598776760542515e-07,5.13993784022714e-07
3,0.0046019423636569235,3221.333333333333,72,0.014915572793531404,7.466487177505385e-05,3.5093187356537475e-05,4.815889866959615e-08,-2.2378967783940546e-05,3.987465528512209e-05,3.9530265258512615e-08,4.7180274044306013e-07
3,0.0046019423636569235,3242.6666666666665,72,0.01364493738032826,7.310850918796448e-05,3.9108951591344316e-05,4.8163574066713655e-08,-1.1056938077430131e-05,3.8493896882249274e-05,-2.2137278328139087e-07,5.527524347205953e-07
3,0.0046019423636569235,3264.0,72,0.012243238894886701,7.146277398048122e-05,4.2748595646582145e-05,4.815631617492134e-08,4.783147866018629e-06,3.8395522139552204e-05,-3.6320240196778305e-07,5.608793169753429e-07
3,0.0046019423636569235,3285.333333333333,72,0.01072328384771961,6.975518637347419e-05,4.5976635721353416e-05,4.821038162744594e-08,1.4245961696375885e-05,3.774048219078295e-05,-5.736437344265767e-07,4.6120197295362705e-07
3,0.0046019423636569235,3306.6666666666665,72,0.00910000326230037,6.809282392174303e-05,4.876279667803118e-05,4.8190676923825994e-08,1.778638026397063e-05,3.703899179707038e-05,-2.045403698099072e-07,4.800058905665578e-07
3,0.0046019423636569235,3328.0,72,0.0073909127724956425,6.646149782500613e-05,5.108000664757899e-05,4.8130714950217684e-08,1.543463318080428e-05,3.720281263931718e-05,6.677943084102928e-07,5.406293323972099e-07
3,0.0046019423636569235,3349.333333333333,72,0.005612213565476348,6.485912746155717e-05,5.2905158530692245e-05,4.824133821407964e-08,1.6562172697042717e-05,3.636555581151383e-05,4.7304777518875303e-07,5.785213128517002e-07
3,0.0046019423636569235,3370.6666666666665,72,0.003779856174296852,6.341353653573736e-05,5.4220707951745986e-05,4.834791003359282e-08,2.4833884300820318e-05,3.545880504385695e-05,-3.74460833068584e-07,5.143079708890284e-07
3,0.0046019423636569235,3392.0,72,0.0019123057242750987,6.216584681806943e-05,5.5014863947669426e-05,4.828034314931645e-08,2.4346611570550875e-05,3.6347031301305965e-05,4.053664883600764e-08,5.287454720867917e-07
3,0.0046019423636569235,3413.333333333333,72,2.7668827910008206e-05,6.10954926758239e-05,5.5280542150286456e-05,4.832474922702863e-08,1.781911769263826e-05,3.7490543929127645e-05,7.002055124320661e-07,5.105851279902229e-07
3,0.0046019423636569235,3434.6666666666665,72,-0.0018572773156637268,6.026141088414314e-05,5.5013992282574694e-05,4.850103706644881e-08,1.8932018257883813e-05,3.755522536108915e-05,-5.9347683557445404e-08,5.16732708193228e-07
3,0.0046019423636569235,3456.0,72,-0.0037242954444218898,5.966203195413051e-05,5.4217005168505475e-05,4.8485429279118533e-08,1.2008847539274903e-05,3.717685117706453e-05,-6.57620945035715e-07,5.027282768531574e-07
3,0.0046019423636569235,3477.333333333333,72,-0.005554574253533489,5.930044712539133e-05,5.289921050610363e-05,4.838365701332625e-08,-7.0156671533390234e-06,3.74578045591648e-05,-1.2436280077071825e-07,4.970803527343285e-07
3,0.0046019423636569235,3498.6666666666665,72,-0.007330183324952942,5.931828005741296e-05,5.1073863815958295e-05,4.8417130457749725e-08,-9.065781935293899e-06,3.762285329808014e-05,-8.461219997851056e-08,4.7331315789922914e-07
3,0.0046019423636569235,3520.0,72,-0.009033267643888673,5.976392075292888e-05,4.8755856333077294e-05,4.8429856432775746e-08,6.146486272564179e-06,3.650612025129873e-05,-5.346756810252e-07,3.9439782876851855e-07
3,0.0046019423636569235,3541.333333333333,72,-0.010647456631292723,6.0512874745141365e-05,4.596724622641136e-05,4.838552466508637e-08,1.2948146861632116e-05,3.525884222118512e-05,-2.922114422329199e-07,4.579131418709415e-07
3,0.0046019423636569235,3562.6666666666665,72,-0.012158535463407748,6.143338457552298e-05,4.273754672507592e-05,4.837771215415392e-08,1.3707333359087872e-05,3.5121224567354795e-05,1.6981830663351396e-08,5.532504734366904e-07
3,0.0046019423636569235,3584.0,72,-0.013552282792481538,6.238392011444334e-05,3.909801653772338e-05,4.8315410595709124e-08,2.0355519767507057e-05,3.4764041462802777e-05,3.45532156324714e-08,4.870325333764217e-07
3,0.0046019423636569235,3605.333333333333,72,-0.014815042732659437,6.326799963522288e-05,3.5082071423102405e-05,4.8292479558718923e-08,2.7977001677850157e-05,3.546606925776608e-05,2.6894922612733016e-07,4.578890680276981e-07
3,0.0046019423636569235,3626.6666666666665,72,-0.015935248331137623,6.411294536683108e-05,3.072826033587166e-05,4.84209472505577e-08,3.092903678764146e-05,3.631709221289295e-05,1.7708028878442822e-07,4.3938691651623085e-07
3,0.0046019423636569235,3648.0,72,-0.016902269229997647,6.488699060838791e-05,2.6078990811477592e-05,4.8448226469589895e-08,2.430694902321241e-05,3.686422167756706e-05,-1.6061440199338707e-07,4.850237763163564e-07
3,0.0046019423636569235,3669.333333333333,72,-0.017706516639363006,6.551242691550732e-05,2.1179332669484735e-05,4.8358973371055e-08,7.575400433215519e-06,3.739879329585769e-05,1.0400554626406916e-07,4.7161794359734477e-07
3,0.0046019423636569235,3690.6666666666665,72,-0.018340342748713746,6.603018011517304e-05,1.6076498977863263e-05,4.842066409674691e-08,-5.650423956873101e-06,3.6929617143508164e-05,2.5263928569948676e-07,3.9612472015432654e-07
3,0.0046019423636569235,3712.0,72,-0.018797275089616015,6.647747974231098e-05,1.0818980001056079e-05,4.850505491693206e-08,-9.147410635839555e-06,3.6603117425250596e-05,5.1629423745230715e-08,4.6616355286647956e-07
3,0.0046019423636569235,3733.333333333333,72,-0.019072624258991352,6.682067942891028e-05,5.457546052758539e-06,4.845940149792771e-08,-8.420213916035248e-06,3.735198077590843e-05,4.5153637750760383e-07,4.092796982661697e-07
3,0.0046019423636569235,3754.6666666666665,72,-0.019164104552444633,6.706109957190132e-05,4.458025618894586e-08,4.849145282075066e-08,5.295168463593521e-08,3.767191697415119e-05,3.986327592299079e-07,5.014632307260709e-07
3,0.0046019423636569235,3776.0,72,-0.01907043737435966,6.719180562647422e-05,-5.368422765873313e-06,4.8592808789718994e-08,1.4060212198087238e-05,3.640903305311755e-05,-7.48665244554792e-07,4.439689873619758e-07
3,0.0046019423636569235,3797.333333333333,72,-0.01879204342383245,6.719841991095285e-05,-1.0729681397797573e-05,4.8613307445574636e-08,1.7110448902176313e-05,3.567626813953363e-05,-8.313061599458028e-07,4.6245966620240475e-07
3,0.0046019423636569235,3818.6666666666665,72,-0.01833218545342301,6.713739267698558e-05,-1.5986582605954395e-05,4.866242721267823e-08,7.198058572373721e-06,3.671611493176091e-05,6.113510891741331e-09,5.165778559304712e-07
3,0.0046019423636569235,3840.0,72,-0.017695282665044988,6.701795506514599e-05,-2.1088880784264007e-05,4.874642454728399e-08,-4.765119316272881e-06,3.843948647307721e-05,-4.9189717942961e-07,5.073272564324175e-07
3,0.0046019423636569235,3861.333333333333,72,-0.016887082906736954,6.681747477091954e-05,-2.5988441766139233e-05,4.8770662945893126e-08,-1.378855969519681e-05,3.9674998556798595e-05,-9.446526882743344e-07,4.0668214483290347e-07
3,0.0046019423636569235,3882.6666666666665,72,-0.015915942082793403,6.665655296329215e-05,-3.063727601011386e-05,4.883306453781229e-08,-1.1608988869567902e-05,3.8768499761503345e-05,2.5333693002748103e-07,5.006542923868943e-07
3,0.0046019423636569235,3904.0,72,-0.01479103242870819,6.66302756472047e-05,-3.4990006012923715e-05,4.8927134701228046e-08,4.308272527703897e-06,3.685263599297614e-05,7.048833989374333e-07,4.6990298377486877e-07
3,0.0046019423636569235,3925.333333333333,72,-0.013522509863851125,6.664551669755838e-05,-3.900549940436675e-05,4.9011136052194076e-08,1.444199965191622e-05,3.534109426607088e-05,-4.273568786386311e-07,4.516277257078936e-07
3,0.0046019423636569235,3946.6666666666665,72,-0.012123570909845414,6.665757953253555e-05,-4.264532510354386e-05,4.922842577508712e-08,9.916211649339245e-06,3.5742856907452105e-05,-7.4151139367943e-07,4.955096238247195e-07
3,0.0046019423636569235,3968.0,72,-0.010608185893848718,6.674189942741635e-05,-4.587397403558404e-05,4.9427265393558174e-08,9.441525633926628e-06,3.646907017413224e-05,-5.8405245434782106e-08,4.6287610180501934e-07
3,0.0046019423636569235,3989.333333333333,72,-0.008989947761080648,6.693634033645774e-05,-4.8660052372699844e-05,4.9343624811360586e-08,1.8198858388553828e-05,3.7276918993543834e-05,1.6425347461344888e-07,5.649161285052887e-07
3,0.0046019423636569235,4010.6666666666665,72,-0.0072851713926491935,6.729147867549374e-05,-5.0976804647745374e-05,4.9235488688449024e-08,2.0616267660222068e-05,3.858750944922871e-05,2.4488614577238585e-07,4.822464420339963e-07
3,0.0046019423636569235,4032.0,72,-0.005511670440788831,6.78199654897521e-05,-5.280256549313588e-05,4.931929469632366e-08,1.739981914119361e-05,3.949821169855913e-05,4.7435486450251444e-07,5.722923664275333e-07
3,0.0046019423636569235,4053.333333333333,72,-0.003685422788328788,6.836644076728862e-05,-5.4119742837911295e-05,4.9372457420724213e-08,1.6733370831566047e-05,3.950345911243801e-05,1.7864863106756047e-07,4.797349079866696e-07
3,0.0046019423636569235,4074.6666666666665,72,-0.001822812229506727,6.88478119402954e-05,-5.4914716271193477e-05,4.937131624044445e-08,1.0011364760605866e-05,3.9110115101939065e-05,-3.45106246613464e-07,4.842484679848419e-07
4,0.006135923151542565,0.0,72,1.654320465254253e-05,4.962451728597996e-05,-7.363968820732649e-05,4.1174360649669596e-08,7.475488064694806e-06,3.840884508422208e-05,2.5566925571511827e-07,4.6058587825137344e-07
4,0.006135923151542565,21.333333333333332,72,0.0026374605202732788,4.9565840802066525e-05,-7.30103743695219e-05,4.1323089098805186e-08,4.704331671984221e-06,3.9659102720758434e-05,1.7281250241425726e-07,4.861441646667962e-07
4,0.006135923151542565,42.666666666666664,72,0.005213701445334826,4.9877719665950866e-05,-7.11318283622732e-05,4.1219962528667e-08,1.202510408883096e-05,3.992107768157062e-05,1.4605229867819007e-07,4.1670752947167423e-07
4,0.006135923151542565,64.0,72,0.007701612891010828,5.0550539682705855e-05,-6.803610783031718e-05,4.111100409498083e-08,1.5008099630406927e-05,3.7851619158056884e-05,8.152635355976508e-07,5.003889862822424e-07
4,0.006135923151542565,85.33333333333333,72,0.010057997987014265,5.1717537130451614e-05,-6.377627362229794e-05,4.1168357179003314e-08,1.2423458929085656e-05,3.638710340909886e-05,-2.401007818164655e-09,4.7319114930490704e-07
4,0.006135923151542565,106.66666666666666,72,0.012242275534136815,5.327822155154849e-05,-5.842498236422263e-05,4.1124059954358084e-08,1.5395304948812534e-05,3.797172068427788e-05,-1.1642612099746247e-06,4.7391707607240933e-07
4,0.006135923151542565,128.0,72,0.014217289133143296,5.493211771872067e-05,-5.2074334405935956e-05,4.1033640793056553e-08,1.9019187915792724e-05,3.85691908302806e-05,8.22262065948862e-10,4.824922112755314e-07
4,0.006135923151542565,149.33333333333331,72,0.01594968859193212,5.656600409583552e-05,-4.483347181743295e-05,4.105909492923978e-08,1.694999135625959e-05,3.685719114595138e-05,1.0319217287075483e-06,4.882212306735158e-07
4,0.006135923151542565,170.66666666666666,72,0.017410428723205654,5.809239517110579e-05,-3.682571081235084e-05,4.097988966884475e-08,1.9384597905945833e-05,3.7502919876490525e-05,2.1926254085268053e-07,5.192274656219225e-07
4,0.006135923151542565,192.0,72,0.018574156938711495,5.93821166555258e-05,-2.8187787644340923e-05,4.081284363663713e-08,3.067762948459864e-05,3.990309435807202e-05,2.903242590198975e-07,5.33075595515493e-07
4,0.006135923151542565,213.33333333333331,72,0.019420123308965098,6.047474909592567e-05,-1.906749976920715e-05,4.0782701473907856e-08,4.052929682632844e-05,3.924941386114459e-05,8.811601852332053e-07,5.280314059242051e-07
4,0.006135923151542565,234.66666666666666,72,0.01993401221844423,6.14016226059025e-05,-9.620616783447342e-06,4.078279779250998e-08,4.557208436500336e-05,3.7664260676322146e-05,-4.9911098735696343e-08,5.203918530580046e-07
4,0.006135923151542565,256.0,72,0.020107038365521124,6.204150510338842e-05,-9.465224031380689e-09,4.076136913533098e-08,5.136229312643806e-05,3.8098712534797244e-05,-3.542721876657048e-07,4.914227907260504e-07
4,0.006135923151542565,277.3333333333333,72,0.019935580830065677,6.237887753074964e-05,9.600865099198386e-06,4.0824139596007405e-08,5.6660906871757515e-05,3.8211756761840954e-05,5.443345353401665e-07,5.289264592978382e-07
4,0.006135923151542565,298.66666666666663,72,0.019423185103254352,6.252179480640132e-05,1.904720525374826e-05,4.082375859764699e-08,5.681502738824362e-05,3.7921128513333904e-05,-1.0104841732539328e-07,5.433187219699597e-07
4,0.006135923151542565,320.0,72,0.018579588100051524,6.246011696164193e-05,2.8168714219492896e-05,4.076848140092894e-08,5.469961410534637e-05,3.837503559356162e-05,-1.1253381937115142e-06,5.762364214677677e-07
4,0.006135923151542565,341.3333333333333,72,0.017418121216311908,6.212616643443815e-05,3.6807910756515765e-05,4.08713058012495e-08,5.482795554558099e-05,3.903573322898748e-05,-1.5953962039261656e-07,4.837627891051842e-07
4,0.006135923151542565,362.66666666666663,72,0.015957352638195282,6.158406411498236e-05,4.4815994358939735e-05,4.095046032436788e-08,5.5217755533173334e-05,3.820497177456378e-05,6.281695322582575e-07,4.760204282990518e-07
4,0.006135923151542565,384.0,72,0.014223234656819152,6.097836473770653e-05,5.205650028810421e-05,4.085276337718389e-08,5.338180630506351e-05,3.6267662181238455e-05,-1.3861966013203268e-07,3.938344211946969e-07
4,0.006135923151542565,405.3333333333333,72,0.012246858212659053,6.038669127592497e-05,5.840599092635148e-05,4.083471189935819e-08,5.1515678852771547e-05,3.527001112435013e-05,-3.9413412865732064e-07,5.069478244228553e-07
4,0.006135923151542565,426.66666666666663,72,0.010061975259529145,5.980564232144524e-05,6.37561480637474e-05,4.094049403703035e-08,5.025367880733358e-05,3.588614850181167e-05,-2.7911752875404163e-08,5.25187975566708e-07
4,0.006135923151542565,448.0,72,0.007705533178060204,5.9287644952374517e-05,6.801639274375728e-05,4.1011642837203555e-08,4.7222084923925886e-05,3.6910671750674784e-05,-5.426908884221736e-07,4.5571515357314416e-07
4,0.006135923151542565,469.3333333333333,72,0.0052179794587571444,5.891693946378261e-05,7.111405480706704e-05,4.1075457699808045e-08,4.40113644935755e-05,3.679401251358654e-05,-1.1052022090532264e-06,4.985886290038188e-07
4,0.006135923151542565,490.66666666666663,72,0.0026416631069268153,5.8727335441258526e-05,7.299411481337906e-05,4.107983032712616e-08,4.243394536548003e-05,3.4769601344916705e-05,-5.769853459052318e-07,4.931802566347712e-07
4,0.006135923151542565,512.0,72,2.0028652517131282e-05,5.88592843783012e-05,7.362257967443896e-05,4.099498158942162e-08,3.804624922883822e-05,3.2466715597731574e-05,7.700024222352477e-08,4.288312964175481e-07
4,0.006135923151542565,533.3333333333333,72,-0.0026016666158506976,5.948252406882997e-05,7.299071268636829e-05,4.104154831009535e-08,3.212327100129442e-05,3.251443331153229e-05,2.6683734941521237e-08,4.797551217019257e-07
4,0.006135923151542565,554.6666666666666,72,-0.005177373859811802,6.042544117667596e-05,7.111247202551364e-05,4.1185518243760135e-08,3.641199908883787e-05,3.3364121773470133e-05,-1.1742914451491575e-07,4.92105617228525e-07
4,0.006135923151542565,576.0,72,-0.007663060525691803,6.138306239204625e-05,6.80189005031774e-05,4.1140009685206154e-08,5.1391407552907434e-05,3.3565952626839765e-05,-6.346727127691635e-08,5.4296607749537e-07
4,0.006135923151542565,597.3333333333333,72,-0.010016998823637257,6.242681756793231e-05,6.375999154568831e-05,4.1018836500067545e-08,6.280062672163552e-05,3.370250133890749e-05,-2.412031710986504e-07,5.263343908848394e-07
4,0.006135923151542565,618.6666666666666,72,-0.012198543509907117,6.374253399930087e-05,5.840877570863012e-05,4.103386814549157e-08,6.641194719630674e-05,3.3311196638971504e-05,-3.6166414676337217e-07,5.147990003292953e-07
4,0.006135923151542565,640.0,72,-0.014169818551148525,6.520240122783826e-05,5.205821480047609e-05,4.111869355971954e-08,6.679183047880109e-05,3.398708136005405e-05,1.071298265813938e-07,4.972143290910078e-07
